2019-07-08 16:33:41.643 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - Starting InsomniaApplication on cchao.local with PID 8787 (/Users/cchao/github/coding/insomnia-server/insomnia_admin/target/classes started by cchao in /Users/cchao/github/coding/insomnia-server)
2019-07-08 16:53:57.025 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2019-07-08 16:53:57.068 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2019-07-08 16:53:57.072 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - Started InsomniaApplication in 10.638 seconds (JVM running for 11.71)
2019-07-08 16:53:57.321 [RMI TCP Connection(2)-192.168.2.1] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2019-07-08 16:53:57.330 [RMI TCP Connection(3)-192.168.2.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-08 16:53:57.331 [RMI TCP Connection(3)-192.168.2.1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-08 16:53:57.345 [RMI TCP Connection(3)-192.168.2.1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 14 ms
2019-07-08 16:53:57.367 [RMI TCP Connection(2)-192.168.2.1] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#24958e32:0/SimpleConnection@57eacb61 [delegate=amqp://root@127.0.0.1:5672/, localPort= 55852]
2019-07-08 16:53:57.544 [RMI TCP Connection(2)-192.168.2.1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-07-08 16:53:57.546 [RMI TCP Connection(2)-192.168.2.1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-07-08 16:54:28.537 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNTkyMSwidXNlcklkIjozNn0.x2XViELn4p8uyTE4FtRtmPLwRbZvhzOowFH7AGu-t7c】
2019-07-08 16:54:28.627 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:54:28.677 [http-nio-8080-exec-1] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2019-07-08 16:54:28.913 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:54:32.379 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNTkyMSwidXNlcklkIjozNn0.x2XViELn4p8uyTE4FtRtmPLwRbZvhzOowFH7AGu-t7c】
2019-07-08 16:54:32.386 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:54:32.400 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:55:55.817 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNTkyMSwidXNlcklkIjozNn0.x2XViELn4p8uyTE4FtRtmPLwRbZvhzOowFH7AGu-t7c】
2019-07-08 16:55:55.827 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/app/getLaunch】
2019-07-08 16:55:55.830 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.util.Logs - 【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNTkyMSwidXNlcklkIjozNn0.x2XViELn4p8uyTE4FtRtmPLwRbZvhzOowFH7AGu-t7c】
2019-07-08 16:55:55.895 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/app/getLaunch】【200】
2019-07-08 16:55:57.754 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:55:57.762 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:55:57.826 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:55:57.847 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:55:57.853 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:55:57.890 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:56:05.276 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:05.283 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:56:05.289 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:56:24.630 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:24.637 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:56:24.671 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:56:24.672 [http-nio-8080-exec-9] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:24.679 [http-nio-8080-exec-9] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:56:24.699 [http-nio-8080-exec-9] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:56:31.575 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:31.583 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:56:31.590 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:56:44.788 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:44.796 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/app/getLaunch】
2019-07-08 16:56:44.796 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.util.Logs - 【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjE1NSwidXNlcklkIjozNn0.jv1Pl4KATAaNsG_dmicxZ4Nuok9t6RX8AI-8L01Pb9A】
2019-07-08 16:56:44.812 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/app/getLaunch】【200】
2019-07-08 16:56:46.741 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:56:46.748 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:56:46.776 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:56:46.834 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:56:46.840 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:56:46.857 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:57:00.181 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:57:00.189 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:57:00.223 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:57:00.229 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:57:00.239 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:57:00.255 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:57:04.499 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:57:04.508 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:57:04.514 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:57:56.534 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:57:56.541 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/app/getLaunch】
2019-07-08 16:57:56.542 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.util.Logs - 【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjIwNCwidXNlcklkIjozNn0.equT7VkLLCYGapAA-PkKldV8b8qGUQWGu15TbXOSp70】
2019-07-08 16:57:56.560 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/app/getLaunch】【200】
2019-07-08 16:57:58.456 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:57:58.465 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:57:58.494 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:57:58.549 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:57:58.558 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:57:58.580 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:58:02.527 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:02.533 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:58:02.539 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:58:08.955 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:08.965 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:58:08.994 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:58:09.047 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:09.055 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:58:09.072 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:58:13.252 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:13.257 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:58:13.262 [http-nio-8080-exec-7] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:58:30.566 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:30.574 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/app/getLaunch】
2019-07-08 16:58:30.574 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.util.Logs - 【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjI3NiwidXNlcklkIjozNn0.NjHacvnRwdZpklUF1v7TN96u0H1VZBJ1L7cZ-noTi_U】
2019-07-08 16:58:30.590 [http-nio-8080-exec-10] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/app/getLaunch】【200】
2019-07-08 16:58:32.576 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:58:32.584 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:58:32.628 [http-nio-8080-exec-1] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:58:32.694 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:58:32.701 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:58:32.725 [http-nio-8080-exec-2] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:58:40.821 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:58:40.830 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/fall/index】
2019-07-08 16:58:40.856 [http-nio-8080-exec-3] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/fall/index】【200】
2019-07-08 16:58:40.876 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:58:40.883 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/list】
2019-07-08 16:58:40.903 [http-nio-8080-exec-4] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/list】【200】
2019-07-08 16:58:50.297 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:58:50.303 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:58:50.309 [http-nio-8080-exec-5] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 16:59:21.833 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 16:59:21.841 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/wish/add】
2019-07-08 16:59:21.863 [http-nio-8080-exec-6] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/wish/add】【200】
2019-07-08 17:04:30.945 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.util.Logs - 【executeLogin】【eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IiIsImV4cCI6MTU3MTIxNjMxMCwidXNlcklkIjozNn0.Z4TX_TB_GSLGFs-9f32k-I7Ctm1GdZSsVYj5muIUcps】
2019-07-08 17:04:30.954 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【收到请求】【/post/like】
2019-07-08 17:04:31.058 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.util.Logs - 【你的说说被游客21293点赞了】
2019-07-08 17:04:31.074 [http-nio-8080-exec-8] INFO  me.cchao.insomnia.api.config.WebConfig - 【完成请求】【/post/like】【200】
2019-07-08 17:09:55.134 [Thread-26] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-07-08 17:09:55.140 [Thread-26] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-07-08 17:09:55.147 [Thread-26] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-07-08 17:09:56.944 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - Starting InsomniaApplication on cchao.local with PID 9466 (/Users/cchao/github/coding/insomnia-server/insomnia_admin/target/classes started by cchao in /Users/cchao/github/coding/insomnia-server)
2019-07-08 17:09:56.944 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - No active profile set, falling back to default profiles: default
2019-07-08 17:10:00.275 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - Starting InsomniaApplication on cchao.local with PID 9731 (/Users/cchao/github/coding/insomnia-server/insomnia_admin/target/classes started by cchao in /Users/cchao/github/coding/insomnia-server)
2019-07-08 17:10:00.280 [restartedMain] INFO  me.cchao.insomnia.InsomniaApplication - No active profile set, falling back to default profiles: default
2019-07-08 17:10:00.352 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-07-08 17:10:00.353 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-07-08 17:10:02.475 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-07-08 17:10:02.476 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-07-08 17:10:02.613 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 130ms. Found 9 repository interfaces.
2019-07-08 17:10:02.630 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-07-08 17:10:02.631 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-07-08 17:10:02.663 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.CommentRepository.
2019-07-08 17:10:02.664 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.FallBannerRepository.
2019-07-08 17:10:02.665 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.FallImageRepository.
2019-07-08 17:10:02.666 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.FallMusicRepository.
2019-07-08 17:10:02.667 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.FeedBackRepository.
2019-07-08 17:10:02.668 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface me.cchao.insomnia.api.repository.PostRepository.
